"question_id","view_count","answer_count","score"
15491806,42143,6,18
10547332,12214,5,18
6107149,24289,4,18
4384360,11216,3,18
3533528,85639,3,18
600536,16206,4,18
35831496,55262,3,18
34225927,24143,1,18
33716401,4954,3,18
29422691,19675,6,18
29381919,17045,6,18
8514020,10464,6,18
6750240,24911,5,18
6602761,27107,6,18
5833642,11914,2,18
4784775,81325,4,18
3682513,8031,3,18
2651874,39526,8,18
1058599,33847,2,18
119404,26128,6,18
37133774,38367,4,18
32438350,30854,7,18
27989120,13349,4,18
25189554,58959,5,18
21785933,25859,6,18
19167485,48775,4,18
14825787,38310,2,18
14363640,29502,3,18
14310298,12114,1,18
12064764,37204,1,18
9448029,28645,7,18
4126745,18583,3,18
3992735,7663,9,18
3905615,47243,4,18
1617494,5140,8,18
29330792,26593,4,18
28816627,20592,5,18
18563680,48223,2,18
6186938,69950,7,18
5705588,30198,6,18
4869189,27753,7,18
2935658,57275,3,18
2194163,46852,8,18
2082850,36506,8,18
1869973,7842,1,18
1026431,11813,5,18
43743593,33819,3,18
42654492,3723,6,18
40361308,13924,3,18
40217873,10851,3,18
37833307,25559,6,18
31104416,57571,1,18
24768657,33269,3,18
18372952,66545,4,18
10067013,42797,6,18
9599551,16306,4,18
9322465,14077,6,18
6286592,13579,4,18
4950155,21423,2,18
1849523,16224,6,18
886633,36394,4,18
851420,31976,2,18
39560175,25758,4,18
39393856,11150,2,18
38481409,20047,1,18
26072148,24405,1,18
16646322,29943,3,18
12342822,38837,4,18
11144536,23827,3,18
8144545,19027,3,18
7450957,12090,7,18
6310475,14864,1,18
3369304,2399,7,18
1517862,3332,8,18
892411,2409,9,18
38938205,26089,6,18
35657332,5186,2,18
34603628,13123,3,18
32978365,9811,6,18
28325622,20727,6,18
25226208,15022,2,18
13832720,57673,2,18
12932607,28872,5,18
5201817,24250,1,18
3986183,5613,1,18
2387697,23179,3,18
2352840,18526,3,18
2005680,8032,5,18
1785233,17107,2,18
30027203,15265,7,18
25392451,11262,6,18
23835810,36681,3,18
21515765,28767,4,18
19153462,8380,8,18
18200530,25650,6,18
15864641,35981,2,18
13555386,38304,6,18
13059011,12410,7,18
10369393,28542,5,18
9758432,35998,1,18
7670112,14127,4,18
7026131,26053,7,18
6645357,56822,3,18
4797671,22473,2,18
1583617,14427,3,18
46786211,19360,2,18
43755888,8641,1,18
40731433,12349,2,18
38738548,17765,10,18
35355930,25030,4,18
35131798,29504,1,18
34308337,10485,4,18
27411631,71766,4,18
25027122,22153,5,18
23137991,45573,1,18
20851365,30110,9,18
20657753,14655,2,18
18776745,13362,3,18
9602811,22211,5,18
5146539,15833,3,18
3979888,20798,3,18
3536996,60141,5,18
3160752,48375,4,18
855114,9685,8,18
39457592,16710,2,18
37265312,25654,3,18
36365990,29867,4,18
36169571,25789,1,18
35469253,20904,3,18
33665865,40978,2,18
30145957,19912,2,18
28830653,10695,2,18
28022764,59505,2,18
27992264,17044,6,18
9828311,79194,7,18
8466768,11138,3,18
8445698,10459,1,18
7482205,3183,3,18
7078731,16198,5,18
6811549,11304,5,18
6784934,29718,2,18
6433369,25478,3,18
5884768,17509,2,18
4565749,32412,4,18
4008649,25270,3,18
2802711,3165,10,18
2565201,13089,6,18
1593564,13893,7,18
901892,11168,3,18
46207530,28755,5,18
33797126,17810,4,18
24199029,29890,3,18
22304500,74987,2,18
19192209,21753,1,18
18194374,13693,3,18
17528363,27190,1,18
14041562,14853,4,18
7938402,7050,4,18
7877340,2494,1,18
7665818,17892,5,18
6853050,17220,4,18
5220580,8300,2,18
3782117,29035,9,18
559096,17557,6,18
46431243,38795,5,18
43821529,20959,5,18
41449555,14539,4,18
40928205,27417,2,18
34321986,14084,4,18
30346356,18868,2,18
22847410,22298,2,18
19186055,10993,2,18
18645401,48099,6,18
15160123,33686,2,18
14112235,57826,6,18
8036878,24492,6,18
6467043,3471,2,18
6188970,85651,2,18
3798333,9683,2,18
3532873,43973,5,18
2558056,15047,7,18
43587044,8166,3,18
39582984,26049,4,18
36924703,53266,3,18
36195457,30613,5,18
36132350,28314,2,18
31736671,23343,1,18
30859142,26546,3,18
30069846,10884,4,18
29190604,6941,2,18
27484344,17603,1,18
25186394,13873,1,18
22012096,17092,2,18
20503671,5537,3,18
15204070,11240,4,18
14786507,59407,4,18
13828246,12349,4,18
12736074,34662,2,18
10888844,12723,3,18
10648490,38127,4,18
9911195,13365,6,18
7082623,13096,2,18
5120071,25294,1,18
3733270,33595,10,18
3400171,31462,7,18
1235629,20446,10,18
52016336,3733,3,18
36213383,31316,2,18
31853402,38691,4,18
27952428,11470,3,18
24085996,39212,4,18
21826137,13231,2,18
18558733,79422,4,18
18237479,18832,2,18
16326529,50448,3,18
16078818,41869,5,18
13326673,25961,4,18
13122005,24195,2,18
10455863,22074,6,18
10287683,19936,3,18
10011302,9395,4,18
9042919,7781,4,18
9023488,50351,7,18
8015225,17154,8,18
6405208,7890,6,18
6271947,18838,5,18
4418741,8009,4,18
4091242,18532,2,18
3332043,29566,5,18
3057318,11649,4,18
2954331,9609,2,18
2540460,10728,5,18
2010481,32942,2,18
830937,8683,6,18
41749974,18591,4,18
40755610,23448,3,18
39802076,29157,2,18
39768547,24095,4,18
38516316,24165,3,18
36688022,78155,2,18
29690463,18357,2,18
28798781,20078,5,18
28229668,13441,2,18
27698377,20247,2,18
24017363,9204,5,18
21151695,9954,3,18
20889242,18495,1,18
20858336,3217,5,18
16145116,28861,1,18
12233836,16134,3,18
10672578,56827,6,18
8316818,51895,2,18
5422918,16523,5,18
4941974,11797,3,18
4634625,8309,3,18
4501636,34514,7,18
2506932,29655,5,18
2229827,16500,2,18
2106475,19345,3,18
1875676,18757,2,18
594442,7871,7,18
147507,8770,5,18
39288706,13843,2,18
36810595,14267,4,18
36619631,51172,1,18
36009907,31139,6,18
35012942,24852,1,18
34517540,37615,4,18
28775813,29183,1,18
27241253,33860,6,18
26379026,4154,4,18
25799576,10947,1,18
25525202,4970,4,18
25005594,10864,2,18
22882922,4684,3,18
19309514,8388,3,18
18419500,48173,6,18
17657212,42372,2,18
14997799,4592,3,18
14995610,26061,3,18
14783947,11073,3,18
13608919,53856,6,18
11665401,21497,2,18
10388060,16024,7,18
7746143,23846,5,18
7637789,7286,4,18
7591535,43930,3,18
6913170,15160,2,18
6439790,21383,3,18
5647118,5219,4,18
5357460,66751,5,18
5284186,47864,3,18
4497672,5064,4,18
3671827,3027,8,18
3304642,7909,2,18
571850,19154,4,18
52295117,12628,8,18
45868120,29188,2,18
44009966,19500,3,18
39767904,12503,1,18
35432985,10569,5,18
34470597,7950,2,18
32998502,37317,4,18
32838760,20565,4,18
30325351,45827,8,18
28667684,35726,4,18
27587127,13897,2,18
25343981,7752,5,18
23195250,17743,4,18
20181250,32300,2,18
19560057,7798,1,18
19516678,39385,4,18
18004646,7540,2,18
17733139,46948,2,18
16573474,43698,3,18
16049552,16678,2,18
13071384,9450,5,18
12607516,37331,1,18
10284847,21293,4,18
9228202,18600,3,18
8546907,8410,4,18
6875599,11065,4,18
3606202,13937,4,18
2266554,9113,7,18
1925015,23991,2,18
1401527,20338,5,18
649029,5516,6,18
600190,9955,7,18
38949519,24904,7,18
31891676,7630,3,18
31306741,11387,6,18
30363253,6899,2,18
30230490,14427,2,18
26291479,8959,2,18
23712986,24167,3,18
23639355,10445,4,18
23345565,6066,3,18
21324426,61057,4,18
19796123,13229,5,18
12578471,14090,6,18
12483512,26890,2,18
11264923,10947,3,18
10570635,32862,6,18
8539441,28201,3,18
6780952,5530,6,18
6257644,5837,4,18
5469956,5444,3,18
3765056,39684,2,18
1529986,9787,2,18
1203292,5503,6,18
47113813,12946,3,18
46741423,20918,1,18
40049016,3546,3,18
37470734,12932,2,18
33792478,16653,4,18
31292739,9677,3,18
31226287,6791,1,18
30622809,5159,4,18
27882261,5560,5,18
27817718,23137,4,18
26827055,18752,2,18
26085867,16221,1,18
23577505,21404,2,18
19772457,14039,6,18
19571282,13826,3,18
16080049,4802,2,18
15211568,4468,2,18
14872829,3471,3,18
14693718,10000,2,18
12284311,25607,2,18
11767713,14174,1,18
11292612,28255,2,18
9089043,19214,3,18
7501609,37650,3,18
4017572,5589,5,18
3843981,41202,6,18
3666237,3846,2,18
1887506,68356,3,18
1645269,12398,3,18
54394764,40780,7,18
47561840,9774,3,18
46237182,6109,8,18
45308212,3328,3,18
38074678,50144,2,18
37558329,23516,1,18
28305731,11947,2,18
28179026,8593,4,18
27771324,20829,8,18
27163830,17324,3,18
26720968,20606,4,18
24238743,12951,2,18
17506947,46445,2,18
17149646,38244,3,18
10987778,4800,1,18
10967551,10219,2,18
10615960,30572,4,18
10434260,23581,5,18
9442313,18191,5,18
8437726,24496,3,18
8056496,21959,1,18
7996075,13012,1,18
7300230,31165,3,18
5603364,17841,3,18
5460923,7417,2,18
5308080,29978,2,18
4970235,30122,2,18
2270874,48792,6,18
1705928,9827,3,18
1505454,29747,3,18
1482141,21719,3,18
1189111,25038,4,18
750908,4622,5,18
739625,5443,3,18
315165,8713,9,18
49901806,19893,2,18
41534593,11354,1,18
41400136,5242,3,18
39081766,4237,3,18
38203352,9915,6,18
35778495,20599,8,18
34896455,38301,4,18
34565705,5593,1,18
34417964,19866,3,18
33833832,36735,2,18
32484453,23145,4,18
30882268,30040,1,18
30831084,6452,4,18
30413789,60082,2,18
29779155,58135,4,18
29127593,21243,1,18
26893419,30067,2,18
21657225,14525,3,18
21498939,3808,5,18
18966368,46948,2,18
15072626,9771,3,18
14284269,17048,1,18
13542855,17622,6,18
11233729,11925,2,18
10597284,28405,6,18
9892751,2795,2,18
8843062,17660,1,18
6011881,11593,4,18
4782590,45569,4,18
4572859,10933,4,18
4129697,34014,4,18
3485428,28945,2,18
2604600,7796,2,18
1813872,10477,5,18
1521592,17055,6,18
854393,7466,5,18
214852,19983,3,18
49036993,24384,4,18
48565776,8707,3,18
43882699,20270,2,18
43748991,18304,4,18
43063031,17818,3,18
39748660,25495,2,18
36384286,9558,4,18
34754077,45986,8,18
29688899,17464,2,18
29463603,15058,3,18
28779559,22955,2,18
28362009,9145,2,18
27826854,30403,5,18
27804710,26405,1,18
26545668,13895,4,18
24615005,43395,3,18
23894139,6027,1,18
22257836,43160,3,18
22128218,15094,3,18
21326448,22638,4,18
20816375,43252,3,18
20233721,36976,3,18
15188005,19626,1,18
14401398,17760,2,18
13078751,15735,3,18
12871775,18577,2,18
10085996,29924,7,18
9501663,20199,5,18
8567526,36202,1,18
6683475,25912,3,18
1825857,14221,5,18
1072821,10894,3,18
51473993,18379,3,18
49992300,26627,2,18
48448473,39064,2,18
47808652,8549,2,18
46318714,28130,2,18
38579535,22111,3,18
35781612,12527,3,18
35252993,30405,7,18
34210969,18495,1,18
33674033,20065,4,18
32408167,13117,3,18
31977563,24841,2,18
29882642,50518,3,18
29012038,12054,1,18
25905923,28388,2,18
25660064,10586,4,18
24263365,11303,3,18
23361218,15208,3,18
21962763,20066,2,18
19798229,30711,1,18
16081118,9317,1,18
12997545,14852,2,18
11579232,4447,4,18
11209646,20788,4,18
10302133,4863,1,18
9874192,13924,6,18
7591258,13311,3,18
7120342,5591,4,18
6615489,12902,1,18
6024472,11299,10,18
5183488,20286,3,18
5160577,7062,2,18
4808221,6455,3,18
4458169,11366,4,18
4008997,14329,4,18
3181901,17704,4,18
1635827,3338,9,18
1227037,4476,4,18
551227,4641,4,18
411761,9939,3,18
309129,4190,6,18
284234,40509,5,18
54715835,26887,8,18
49907455,14259,5,18
44078409,10614,1,18
40746137,7943,3,18
40305678,15458,3,18
38745710,8307,3,18
36976138,5807,1,18
36760127,5701,2,18
30564172,21643,3,18
29770412,4441,1,18
28925451,14916,3,18
27644615,8504,1,18
25792619,11661,3,18
25330959,15212,4,18
20446724,3680,1,18
20277058,13620,1,18
19274226,47782,3,18
18335687,14011,2,18
16682672,5206,1,18
14070197,12130,2,18
10674832,15970,1,18
10045363,6164,3,18
9402255,22099,2,18
8424771,17490,6,18
7662458,16497,2,18
7081250,6241,2,18
6719513,8939,3,18
5286541,5472,4,18
3238893,31621,10,18
2361328,15100,5,18
2275924,35133,2,18
2055110,17121,3,18
1270537,25117,3,18
43321000,13035,4,18
42132731,11232,1,18
40923165,12324,2,18
40336502,5619,1,18
39736000,21228,7,18
36108621,25855,2,18
35864007,39829,3,18
34338374,28857,3,18
31575659,27186,5,18
29034721,17471,5,18
21488085,13203,1,18
19753279,5916,2,18
19526340,2491,2,18
19412376,2602,3,18
18117729,25915,3,18
18106327,6014,2,18
18066269,25063,3,18
16865213,30876,7,18
12787045,3610,1,18
7465590,49393,2,18
5614572,44714,3,18
2587119,7035,5,18
1907196,19464,3,18
529425,5413,2,18
284115,14399,5,18
46768088,19154,1,18
45156289,22332,2,18
40476680,15170,3,18
37534077,12158,1,18
37290631,10832,4,18
33676608,22072,7,18
33265144,3727,1,18
26473854,31915,4,18
25770873,12529,2,18
23945784,12213,2,18
23868958,45922,1,18
23002762,32634,4,18
21815067,8533,3,18
17718355,18526,2,18
14566570,14904,6,18
13938183,37945,3,18
13887908,6171,1,18
13846050,50531,2,18
13474957,16500,4,18
11302711,17494,1,18
10048609,6052,1,18
9743838,19765,3,18
9698372,18239,2,18
9089476,37437,5,18
5365562,6751,2,18
4977125,31374,2,18
4726011,32018,3,18
2657238,40894,6,18
2109075,5951,3,18
196876,4218,6,18
52540121,7959,3,18
52299420,3866,2,18
47404653,5609,2,18
46049658,14630,2,18
45961459,7264,4,18
41748896,4398,3,18
40443988,13035,3,18
38797271,12463,3,18
37746670,10919,2,18
35721557,5787,2,18
32998893,12648,2,18
31093179,9607,2,18
24544190,22017,1,18
24428246,16490,3,18
24318084,21027,2,18
20907897,8243,3,18
20736460,14704,6,18
17819884,15105,2,18
17156912,13565,5,18
14582415,7622,3,18
13933419,9095,6,18
13397022,23255,3,18
11960602,32925,2,18
11872560,11492,3,18
9815224,4735,4,18
6491942,15489,1,18
3262346,28261,6,18
603115,13678,8,18
45199047,6610,1,18
44654421,17200,3,18
44625422,3770,1,18
44116194,18777,1,18
40517553,13889,5,18
40083266,29833,2,18
37947496,19359,1,18
34003350,11749,1,18
31915018,2864,3,18
23319059,18842,3,18
20532614,16595,3,18
20360675,2791,4,18
20316299,29623,3,18
17445720,46493,4,18
17042602,8605,3,18
17019949,4562,2,18
15738904,18266,3,18
13398462,7703,4,18
12294225,13940,4,18
11996632,12400,4,18
11810461,12772,4,18
10622268,4618,2,18
10544928,8677,2,18
9445201,11579,2,18
7423300,6399,2,18
6822693,8993,5,18
5639280,18628,2,18
2295765,4435,3,18
2176346,3336,2,18
2136954,6457,5,18
1542803,3364,2,18
1384588,5834,4,18
1344824,10840,4,18
960963,12838,5,18
52334938,17306,1,18
50714316,12632,2,18
48978550,24988,1,18
38418205,6197,5,18
37639363,12443,1,18
36671077,15414,2,18
35097577,3764,3,18
33956034,15062,4,18
31834743,37017,3,18
29267646,56568,7,18
28536191,32557,2,18
28250401,3941,3,18
27832777,17840,3,18
26932461,25499,2,18
24219841,33275,2,18
23576328,4391,1,18
20602727,15899,2,18
20243683,6905,2,18
19561188,28600,2,18
18989446,18319,1,18
18391059,19098,1,18
17128302,24206,1,18
17004985,38919,1,18
16959101,40392,5,18
16158809,38391,2,18
15080078,71084,3,18
13926089,17553,3,18
13436520,5100,9,18
12628164,39860,5,18
11801983,15378,4,18
11566967,45510,2,18
10030149,4231,2,18
9877524,3152,4,18
9448025,6793,1,18
9277200,10285,2,18
8510057,10632,3,18
8497886,10028,2,18
8174723,4827,3,18
7250126,33338,4,18
6824862,10612,5,18
5426908,9081,4,18
5253854,57603,4,18
4841611,18074,2,18
3643538,24486,2,18
3162096,14297,3,18
2359248,10982,5,18
1919593,4145,6,18
1599962,3097,1,18
56417,3941,2,18
54160370,13399,7,18
47863001,23189,4,18
46635895,25551,3,18
39643841,5702,3,18
38809796,4253,3,18
38271945,11148,5,18
37584544,3067,4,18
37511421,6926,1,18
35050746,14710,1,18
34751794,26165,2,18
30558087,16241,2,18
26213199,9022,4,18
23985501,2755,1,18
22951451,4875,1,18
21583833,4003,2,18
19649370,4545,1,18
19182963,38977,1,18
18236761,19568,2,18
16651323,3340,1,18
15971201,4405,2,18
14517101,11281,2,18
14072810,5630,4,18
13318128,14216,1,18
12850605,22971,6,18
12414619,40133,2,18
11753660,7418,2,18
11513705,18256,1,18
10611328,25320,3,18
9911467,16900,2,18
9819733,17002,1,18
7497199,8952,2,18
7052578,38634,4,18
7030807,49572,1,18
6656708,10415,5,18
6363319,22995,2,18
812911,6725,7,18
43240539,3993,1,18
42212122,9325,4,18
42012152,8537,2,18
41162955,7766,4,18
37535694,11357,2,18
37032203,8796,1,18
35641414,11017,6,18
33809789,4056,4,18
33446350,5631,7,18
32358767,3151,3,18
30379488,6418,1,18
29332851,14034,3,18
25430995,10621,1,18
24877467,18867,1,18
24791251,23484,2,18
24071489,5058,2,18
20793283,7712,2,18
20348801,11501,1,18
20301920,3814,1,18
19731900,4826,2,18
16436133,33685,2,18
16345583,9862,3,18
15896588,19322,1,18
15199700,8037,5,18
14892713,16875,1,18
14120502,24702,2,18
13950874,3133,4,18
12627949,6691,1,18
11854745,2404,2,18
10898873,3638,6,18
8580223,8491,4,18
7664826,17635,4,18
7431138,24959,3,18
6407993,4140,5,18
6153860,5824,5,18
5843704,5552,1,18
5587653,7757,3,18
5439650,7519,4,18
5312948,30795,3,18
3519487,57959,3,18
1953761,14789,3,18
49404993,10257,2,18
42935914,7600,3,18
41742317,8970,3,18
40146472,5423,1,18
38833589,23040,2,18
34568774,44762,3,18
28814916,26936,1,18
28563711,2844,1,18
26506204,16693,3,18
23038756,6579,1,18
17022154,3805,1,18
13807748,19872,5,18
13345334,2688,3,18
12418234,10194,3,18
12381016,8251,1,18
10964571,11127,1,18
9465236,12850,2,18
9200962,21044,2,18
9050331,15084,5,18
8077099,42673,2,18
8067171,5723,2,18
7958088,16423,4,18
6800488,27723,6,18
5069224,6657,2,18
4762262,7615,3,18
4331599,11216,4,18
2454149,5143,5,18
2263356,5285,5,18
1418912,6747,6,18
606350,10313,7,18
51972479,3698,1,18
50842144,4248,1,18
39098668,5088,2,18
38853812,10502,2,18
38683709,45098,3,18
36640673,12411,4,18
36034454,6413,2,18
35616639,18113,3,18
31077366,39572,3,18
28621953,23530,5,18
28142420,14233,5,18
27784271,7046,1,18
27644525,27770,7,18
25485886,32460,5,18
23704510,5112,1,18
21840133,13418,2,18
21160310,6920,1,18
20769340,31388,1,18
20257252,6469,2,18
19145332,16198,2,18
16883412,10637,1,18
13932150,16186,3,18
13726155,14873,1,18
6936149,47467,4,18
6448430,24384,3,18
5995485,2723,8,18
5903501,21213,4,18
4479819,26394,3,18
3118008,7658,3,18
2518706,12462,2,18
453329,4398,4,18
48716943,3382,1,18
45930750,10976,2,18
45665991,10484,2,18
42918446,26934,3,18
41859824,55657,1,18
41413998,2430,4,18
40393629,5646,2,18
39158003,18529,1,18
38542543,9665,2,18
37165952,3111,5,18
34118093,9739,3,18
32370543,21299,3,18
31230241,15199,2,18
30495979,12024,1,18
29862864,38534,1,18
21918380,8081,1,18
19031953,7236,4,18
18529323,78272,9,18
18074521,14191,1,18
17388438,3416,2,18
16598145,29392,2,18
15629061,11932,2,18
14734695,32305,2,18
13939913,5844,2,18
13622706,4586,5,18
11764709,4522,2,18
9961752,17654,5,18
8552165,9801,6,18
7665076,16237,2,18
3961397,4498,2,18
54210073,6426,3,18
51167099,7480,4,18
47060133,4344,1,18
42515854,60594,1,18
40182637,3122,2,18
40171498,9120,3,18
39044343,2867,1,18
38242978,20816,4,18
32807319,11030,4,18
30632743,5717,2,18
29089282,8585,1,18
25588272,22788,1,18
24108063,19148,2,18
20838395,21679,1,18
17329087,10622,2,18
15680593,42300,1,18
12249150,5466,2,18
12167654,22692,2,18
11435206,6055,2,18
10693706,5392,2,18
9779200,2340,3,18
9773200,14735,3,18
9343880,16115,1,18
6071050,15151,9,18
5710441,8164,3,18
5127991,2752,4,18
4719700,2655,2,18
2847617,12129,3,18
1149513,24527,6,18
45009940,10202,2,18
43859133,10658,2,18
43545879,7141,3,18
42448664,10371,3,18
41656176,10634,2,18
38835483,10654,1,18
36526708,4557,3,18
32219350,28656,3,18
29995249,12173,2,18
29923827,3763,5,18
28002197,46029,1,18
27067713,6556,2,18
24470062,6962,5,18
22127769,50837,3,18
20122521,30042,3,18
17056138,4057,3,18
9882447,18364,2,18
8189702,10388,5,18
6950456,34844,1,18
4769478,2845,2,18
4543008,22766,8,18
3281495,10603,4,18
79850,8782,3,18
49164,7556,2,18
50753477,5462,3,18
48620168,4201,3,18
42217532,9319,4,18
41884001,10988,1,18
38616077,6367,3,18
38302058,3954,1,18
37903317,5462,1,18
33778225,9236,2,18
21720982,7984,1,18
16138090,7820,3,18
13485364,8688,2,18
13150259,7556,2,18
12162793,5486,1,18
11179380,7640,2,18
11015692,16326,1,18
10519392,9931,1,18
9741351,3774,1,18
6940987,5336,1,18
5453979,49280,3,18
4922520,4480,4,18
249110,5473,5,18
45674696,6840,7,18
35823835,26821,2,18
35701624,12229,2,18
34099684,11408,2,18
32330490,3359,1,18
25918068,17071,3,18
25803822,20019,1,18
24296873,15626,2,18
24148765,16023,3,18
23197537,18469,1,18
11600471,9602,4,18
8849833,14508,4,18
8356517,14333,2,18
6722985,6908,6,18
6146523,5185,4,18
3522827,3716,3,18
2273258,8887,5,18
2186919,5324,4,18
1703888,4745,2,18
52265120,10368,1,18
45664519,10380,1,18
45492318,3038,3,18
45480820,13706,1,18
35439613,37794,3,18
33249122,4835,2,18
31452451,8997,2,18
20594193,8517,7,18
17453212,38045,2,18
15837810,3745,2,18
8012956,10792,2,18
7869589,4503,6,18
2444701,8261,4,18
2133648,10795,4,18
1263800,15142,2,18
643565,5012,4,18
46651454,6101,1,18
42934525,5076,1,18
42548991,14526,3,18
39816671,38628,5,18
37126108,30305,1,18
34982492,34939,5,18
33137503,28567,1,18
30276745,15770,3,18
26908031,28103,2,18
22023977,3323,4,18
15929233,15813,2,18
12047847,8090,1,18
11495357,3337,4,18
7626299,14126,3,18
4732940,10627,2,18
4629684,17303,1,18
3550336,25759,4,18
47580716,6504,4,18
24574976,9392,3,18
24552593,4011,4,18
18464095,26663,3,18
16559810,6767,2,18
15979811,4600,4,18
14345816,15895,2,18
13848943,15275,4,18
9245708,15007,1,18
9244985,3741,1,18
6564395,3782,2,18
3861336,7140,5,18
3209898,8973,4,18
33498061,15172,2,18
31768031,15339,2,18
30625587,5246,4,18
29318987,11532,1,18
29081929,6020,1,18
28503419,12602,1,18
26824019,2511,2,18
19938593,4801,2,18
16842823,8095,5,18
15280157,3183,2,18
13436841,10836,1,18
12491328,3554,3,18
10840901,5195,4,18
10789165,2737,2,18
10750198,15917,2,18
9148927,9484,3,18
7080921,7127,3,18
5972664,7002,3,18
2617522,6173,1,18
48019843,4925,2,18
47998552,11547,2,18
47411383,4003,1,18
43086548,7922,2,18
36013295,2649,3,18
33118021,12895,1,18
20555761,10237,2,18
18558666,9431,1,18
16886481,3267,2,18
16261902,17277,4,18
16192448,6087,1,18
15459615,3281,2,18
12649740,2632,3,18
11202475,2939,5,18
10625584,5397,3,18
9242748,4055,5,18
7687732,14846,1,18
52187362,13756,4,18
48624415,19345,7,18
38898459,2569,2,18
36195836,11197,2,18
34824487,8480,2,18
14216200,33982,3,18
9507636,7104,2,18
8293086,40449,1,18
8191721,22807,2,18
6296055,7381,4,18
55889474,4988,5,18
41023513,6520,5,18
34970704,15736,1,18
25012665,6477,3,18
17914429,3158,4,18
12708253,11799,1,18
8225847,2441,3,18
5731984,7071,2,18
4150258,9595,2,18
126131,32420,2,18
15715612,4699,3,18
11194847,7790,2,18
6751263,7935,3,18
1249876,9633,2,18
44682018,75046,2,18
42269313,6234,5,18
41161021,4467,2,18
33448003,4391,4,18
16788380,22260,4,18
11019120,3535,4,18
4623008,8873,3,18
46474588,3362,5,18
36796887,2442,5,18
27430754,2563,3,18
24371051,9209,2,18
23369937,7378,1,18
5573724,13127,3,18
5368449,17667,3,18
3977570,55213,6,18
2058492,8940,3,18
38310317,11041,1,18
21072026,6918,4,18
10857515,3413,4,18
52259343,3824,3,18
47676248,6363,3,18
17155804,11476,1,18
7846564,4786,2,18
25187083,17350,2,18
20584336,8017,2,18
8363085,5063,1,18
2361872,15430,2,18
166334,4369,5,18
51405517,2843,1,18
49782579,4767,2,18
44977066,2380,2,18
44211461,2775,2,18
41187745,4331,1,18
32642244,3283,2,18
31952560,4767,1,18
26264742,2840,2,18
11356188,11578,2,18
8614261,6046,2,18
19312545,4113,3,18
18781829,2665,5,18
688245,9270,2,18
14422,4115,9,17
7426851,34531,7,17
1915564,29452,7,17
3752240,22048,3,17
5251663,15439,3,17
11139330,35102,5,17
6982949,33649,8,17
1632902,16788,10,17
3933197,50557,6,17
2262100,49753,10,17
1408940,17492,10,17
40857930,26069,2,17
2180299,24459,5,17
9711799,20386,2,17
13075632,72949,2,17
6024522,8621,2,17
3292643,50888,7,17
1957273,29748,2,17
27041724,53985,5,17
8575895,12198,7,17
83983,3133,7,17
35331854,34047,6,17
5532498,34167,3,17
17784849,35355,5,17
16099694,64371,8,17
4376397,46866,6,17
12117080,28531,5,17
25695412,27740,5,17
46288847,5665,3,17
31374721,12507,3,17
12173774,31077,3,17
10927234,87464,3,17
6998697,22397,3,17
4662364,17515,3,17
2369440,68742,9,17
44011776,35813,5,17
23171140,56814,2,17
6505008,56658,6,17
5886275,18979,6,17
2561178,30211,6,17
50940302,20908,4,17
33331732,49769,6,17
25571882,39142,8,17
14091387,80867,3,17
21038881,23210,3,17
11106281,22974,9,17
5479033,16655,4,17
870652,6257,5,17
53467807,2572,10,17
46914222,24177,5,17
13225890,13604,2,17
5628055,40742,8,17
45410316,11096,4,17
30651271,16630,3,17
779675,31535,9,17
8118679,6621,4,17
7776938,28084,5,17
5299294,17998,2,17
2519896,20284,4,17
21736970,31187,3,17
11280382,33893,4,17
5690213,8072,3,17
1493479,13254,1,17
560040,19499,6,17
39512002,42946,6,17
34536914,11375,4,17
4690094,25399,5,17
3209233,10278,3,17
115773,21475,3,17
44175037,30769,2,17
39315156,20012,9,17
38089010,26436,1,17
35956712,74403,3,17
30475558,2876,7,17
10124833,42780,2,17
6601174,19872,4,17
4978362,16575,3,17
4446380,41483,6,17
2143549,15413,6,17
1473577,33084,5,17
817122,51331,9,17
39416021,45215,2,17
27678156,23669,3,17
23624212,32767,4,17
22838752,22292,3,17
18564745,23364,3,17
16572569,58211,3,17
12437667,32013,6,17
5506511,22836,2,17
1052225,24432,6,17
45150238,34273,1,17
18721552,33193,7,17
13610654,8957,4,17
10004850,25118,5,17
8146386,7568,8,17
6834483,44329,4,17
5333898,23671,5,17
2582911,13014,4,17
2173797,67449,5,17
1616767,33554,6,17
38415774,29309,2,17
20033861,19286,5,17
35583302,65969,7,17
33592197,9416,4,17
32290096,37076,3,17
32086578,30234,1,17
29986185,23802,8,17
26539799,12384,4,17
9378420,63711,5,17
6112482,51036,2,17
5193811,73722,3,17
4061576,7997,6,17
45648668,28526,5,17
34162625,16214,4,17
28207743,42412,3,17
22957606,30060,5,17
21689423,8729,3,17
6094957,39647,5,17
1090022,7552,10,17
726449,15442,6,17
34780267,20346,4,17
29310792,54481,3,17
24129253,36911,2,17
20908018,58037,3,17
19893523,14043,4,17
11811392,22717,5,17
9222106,37707,4,17
5235569,31442,2,17
1939228,32197,6,17
1376640,26008,5,17
1168042,13252,5,17
41102299,25412,9,17
36668467,27464,3,17
18927475,21604,1,17
15871391,17731,5,17
15269161,29026,5,17
8734617,23504,3,17
8688815,7574,5,17
8106227,9618,4,17
6336424,13134,6,17
2473655,57755,3,17
2353768,15604,5,17
47087741,15157,4,17
